"LENOVO IdeaPad 5i 14"" Chromebook - Intel® Pentium® Gold, 128 GB SSD, Grey",299.0,4.0,3.0
"ACER Swift 3 14"" Laptop - AMD Ryzen 5, 1 TB SSD, Blue",599.0,4.35,139.0
"LENOVO IdeaPad 5i 14"" Chromebook - Intel® Core™ i5, 256 GB SSD, Gold",449.0,5.0,1.0
"MICROSOFT 13"" Surface Pro 8 - Intel® Core™ i5, 128 GB SSD, Platinum",999.0,4.7,7.0
"LENOVO IdeaPad 5i Pro 14"" Laptop - Intel® Core™ i5, 512 GB SSD, Grey",499.0,4.25,24.0
"LENOVO IdeaPad Duet 3i 10.3"" 2 in 1 Laptop - Intel® Celeron®, 64 GB eMMC, Grey",159.0,3.75,63.0
"ACER Aspire 1 14"" Laptop - Intel® Celeron™, 128 GB eMMC, Silver",209.0,4.45,30.0
"ACER Aspire 5 A515-56G 15.6"" Laptop - Intel® Core™ i5, 512 GB SSD, Silver",549.0,4.5,8.0
"LENOVO IdeaPad 5i 14"" Chromebook - Intel® Core™ i5, 256 GB SSD, Grey",449.0,2.9,5.0
"MICROSOFT 13"" Surface Pro 8 - Intel® Core™ i7, 256 GB SSD, Graphite",1499.0,4.0,5.0
"ASUS VivoBook K553 15.6"" Laptop - Intel® Core™ i5, 512 GB SSD, Silver",799.0,4.35,57.0
"HP 15s-eq2504sa 15.6"" Laptop - AMD Ryzen 5, 256 GB SSD, Silver",529.0,4.25,41.0
"ASUS ZenBook Duo UX482EG 14"" Laptop - Intel® Core™ i7, 1 TB SSD, Blue",1499.0,4.6,10.0
"ASUS ZenBook 13 UX325EA 13.3"" Laptop - Intel® Core™ i5, 512 GB SSD, Grey",749.0,3.65,11.0
"LENOVO Yoga 7 14"" Laptop - AMD Ryzen 5, 256 GB SSD, Slate Grey",799.0,4.15,7.0
"HP ENVY 13-ba1559na 13.3"" Laptop - Intel® Core™ i5, 512 GB SSD, Silver",749.0,,
"ASUS E410MA 14"" Laptop - Intel® Celeron®, 128 GB eMMC, Blue",219.0,4.25,115.0
"ASUS VivoBook K513E 15.6"" Laptop - Intel® Core™ i5, 512 GB SSD, Black",799.0,4.3,49.0
"ACER Spin 514 14"" 2 in 1 Chromebook - AMD Ryzen 3, 128 GB eMMC, Silver",549.0,3.65,4.0
"DELL XPS 13 9305 13.3"" Laptop - Intel® Core™ i7, 512 GB SSD, Silver",999.0,4.35,43.0
"SAMSUNG Galaxy Book Go LTE 14"" Laptop - Qualcomm Snapdragon 7C, 128 GB SSD, Mystic Silver",399.0,4.2,25.0
"LENOVO IdeaPad Flex 5i 13.3"" 2 in 1 Chromebook - Intel® Core™ i5, 256 GB SSD, Blue",549.0,4.25,22.0
"HP x360 14b-cb0500sa 14"" 2 in 1 Chromebook - Intel® Pentium® Silver, 64 GB eMMC, Silver",399.0,3.7,10.0
"LENOVO IdeaPad 5i Pro 16"" Laptop - Intel® Core™ i5, 512 GB SSD, Grey",699.0,4.65,9.0
"MICROSOFT 15"" Surface Laptop 4 - Intel® Core™ i7, 512 GB SSD, Matte Black",1799.0,4.35,18.0
"SAMSUNG Galaxy Book2 15.6"" Laptop - Intel® Core™ i5, 256 GB SSD, Silver",699.0,,
"DELL XPS 17 9710 17"" Laptop - Intel® Core™ i7, 1 TB SSD, Silver",2399.0,4.3,206.0
"HP Pavilion 15-eh1502sa 15.6"" Laptop - AMD Ryzen 3, 256 GB SSD, Blue",499.0,,
"SAMSUNG Galaxy Book2 Pro 15.6"" Laptop - Intel® Core™ i7, 512 GB SSD, Silver",1199.0,,
"ACER Swift 3 14"" Laptop - AMD Ryzen 7, 1 TB SSD, Silver",649.0,4.35,27.0
"HP Pavilion x360 14-dy0502sa 14"" 2 in 1 Laptop - Intel® Pentium™ Gold, 128 GB SSD, Silver",439.0,4.2,2447.0
"ASUS CX15 15.6"" Chromebook - Intel® Pentium®, 64 GB eMMC, Silver",249.0,,
"HP 14a-na0509sa 14"" Chromebook - Intel® Pentium® Silver, 64 GB eMMC, White",309.0,4.35,103.0
"ACER Aspire Vero AV15-51 15.6"" Laptop - Intel® Core™ i5, 512 GB, Grey",649.0,4.8,8.0
"HP 14-na503sa 14"" Chromebook - Intel® Celeron®, 64 GB eMMC, White",179.0,3.9,611.0
"ACER Aspire 3 15.6"" Laptop - Intel® Core™ i5, 256 GB SSD, Black",499.0,4.4,111.0
"HP ENVY x360 Convert 15.6"" 2 in 1 Laptop - Intel® Core™ i7, 512 GB SSD, Silver",1049.0,,
"DELL XPS 13 9310 13.4"" Laptop - Intel® Core™ i7, 1 TB SSD, Silver",1699.0,4.45,44.0
"ASUS CX17 17.3"" Chromebook - Intel® Celeron™, 128 GB eMMC, Silver",329.0,,
"DELL Inspiron 15 5518 15.6"" Laptop - Intel® Core™ i5, 256 GB SSD, Silver",649.0,4.55,37.0
"SAMSUNG Galaxy Book Pro 15.6"" Laptop - Intel® Core™ i7, 512 GB, Mystic Silver",1099.0,4.4,94.0
"HP Pavilion 14-dv0595sa 14"" Laptop - Intel® Core™ i3, 256 GB SSD, Gold",449.0,4.5,7.0
"SAMSUNG Galaxy Book Go 14"" Laptop - Qualcomm Snapdragon 7C, 128 GB SSD, Mystic Silver",369.0,4.45,46.0
"LENOVO IdeaPad 3i 14"" Chromebook - Intel® Celeron®, 64 GB eMMC, Blue",179.0,4.2,300.0
"SAMSUNG Galaxy Go 14"" Chromebook - Intel® Celeron™, 32 GB eMMC, Silver",299.0,,
"ASUS VivoBook Pro M3500QA 15.6"" Laptop - AMD Ryzen 7, 512 GB SSD, Silver",819.0,,
"MICROSOFT 13.5"" Surface Laptop 4 - Intel® Core™ i7, 512 GB, Ice Blue",1649.0,4.4,10.0
"HP ENVY 15-ep1503na 15.6"" Laptop - Intel® Core™ i7, 512 GB SSD, Silver",1399.0,4.25,13.0
"ACER 315 15.6"" Chromebook - Intel® Celeron®, 64 GB eMMC, Blue",249.0,4.4,31.0
"HP x2 11-da0504na 11"" 2 in 1 Chromebook - Qualcomm Snapdragon, 128 GB eMMC, Silver",449.0,4.5,5.0
"ACER Spin 1 14"" 2 in 1 Laptop - Intel® Pentium® Silver, 256 GB SSD, Silver",499.0,4.45,24.0
"DELL XPS 13 13.4"" 2 in 1 Laptop - Intel® Core™ i7, 512 GB SSD, Silver",1599.0,4.1,26.0
"MICROSOFT 13.5"" Surface Laptop 4 - Intel® Core™ i5, 512 GB, Sandstone",1269.0,4.9,4.0
"MICROSOFT 14.4"" Surface Laptop Studio - Intel® Core™ i7, 2 TB SSD, Platinum",2879.0,,
"HP Spectre x360 13.3"" 2 in 1 Laptop - Intel® Core™ i7, 512 GB SSD, Black",1399.0,4.45,14.0
"ASUS E510MA 15.6"" Laptop - Intel® Celeron®, 64 GB eMMC, Black",219.0,4.15,24.0
"MICROSOFT 13"" Surface Pro 8 - Intel® Core™ i7, 256 GB SSD, Platinum",1499.0,4.65,3.0
"SAMSUNG Galaxy Book2 360 13.3"" 2 in 1 Laptop - Intel® Core™ i5, 256 GB SSD, Silver",849.0,,
"SAMSUNG Galaxy Book2 15.6"" Laptop - Intel® Core™ i7, 512 GB SSD, Silver",899.0,,
"SAMSUNG Galaxy Book2 Pro 360 13.3"" 2 in 1 Laptop - Intel® Core™ i7, 512 GB SSD, Silver",1249.0,,
"LENOVO Yoga 6 13.3"" 2 in 1 Laptop - AMD Ryzen 7, 512 GB SSD, Abyss Blue",799.0,3.95,23.0
"HP Spectre x360 13-aw2501na 13.3"" 2 in 1 Laptop - Intel® Core™ i7, 1 TB SSD, Silver",1699.0,3.7,8.0
